accuracy
1.0
1.0
1.0
1.0
1.0
0.8333333333333334
0.7142857142857143
0.75
0.6666666666666666
0.6
0.5454545454545454
0.5833333333333334
0.5384615384615384
0.5
0.4666666666666667
0.4375
0.47058823529411764
0.4444444444444444
0.42105263157894735
0.45
0.47619047619047616
0.45454545454545453
0.4782608695652174
0.5
0.48
0.5
0.5185185185185185
0.5357142857142857
0.5517241379310345
0.5333333333333333
0.5161290322580645
0.53125
0.5454545454545454
0.5294117647058824
0.5142857142857142
0.5
0.4864864864864865
0.5
0.48717948717948717
0.475
0.4878048780487805
0.5
0.5116279069767442
0.5
0.5111111111111111
0.5217391304347826
0.5319148936170213
0.5416666666666666
0.5306122448979592
0.54
0.5490196078431373
0.5384615384615384
0.5471698113207547
0.5555555555555556
0.5636363636363636
0.5535714285714286
0.543859649122807
0.5344827586206896
0.5254237288135594
0.5166666666666667
0.5245901639344263
0.532258064516129
0.5238095238095238
0.515625
0.5076923076923077
0.5151515151515151
0.5074626865671642
0.5
0.4927536231884058
0.4857142857142857
0.49295774647887325
0.4861111111111111
0.4931506849315068
0.4864864864864865
0.48
0.4868421052631579
0.4805194805194805
0.48717948717948717
0.4810126582278481
0.4875
0.49382716049382713
0.5
0.5060240963855421
0.5119047619047619
0.5176470588235295
0.5116279069767442
0.5172413793103449
0.5113636363636364
0.5056179775280899
0.5
0.5054945054945055
0.5
0.4946236559139785
0.48936170212765956
0.49473684210526314
0.5
0.4948453608247423
0.5
0.494949494949495
0.5
0.49504950495049505
0.5
0.5048543689320388
0.5
0.5047619047619047
0.5094339622641509
0.5046728971962616
0.5092592592592593
0.5137614678899083
0.5181818181818182
0.5135135135135135
0.5178571428571429
0.5132743362831859
0.5175438596491229
0.5217391304347826
0.5172413793103449
0.5213675213675214
0.5169491525423728
0.5210084033613446
0.525
0.5206611570247934
0.5245901639344263
0.5284552845528455
0.532258064516129
0.536
0.5317460317460317
0.5275590551181102
0.53125
0.5271317829457365
0.5230769230769231
0.5190839694656488
0.5227272727272727
0.5263157894736842
0.5298507462686567
0.5333333333333333
0.5367647058823529
0.5401459854014599
0.5434782608695652
0.5467625899280576
0.5428571428571428
0.5460992907801419
0.5492957746478874
0.5524475524475524
0.5555555555555556
0.5517241379310345
0.5547945205479452
0.5578231292517006
0.5608108108108109
0.5570469798657718
0.56
0.5562913907284768
0.5526315789473685
0.5490196078431373
0.5454545454545454
0.5483870967741935
0.5448717948717948
0.5414012738853503
0.5443037974683544
0.5471698113207547
0.55
0.5527950310559007
0.5555555555555556
0.5521472392638037
0.5548780487804879
0.5575757575757576
0.5602409638554217
0.5568862275449101
0.5535714285714286
0.5502958579881657
0.5470588235294118
0.543859649122807
0.5465116279069767
0.5491329479768786
0.5517241379310345
0.5542857142857143
0.5568181818181818
0.559322033898305
0.5561797752808989
0.553072625698324
0.55
0.5524861878453039
0.5494505494505495
0.546448087431694
0.5489130434782609
0.5513513513513514
0.5483870967741935
0.5508021390374331
0.5531914893617021
0.5555555555555556
0.5526315789473685
0.5549738219895288
0.5572916666666666
0.5595854922279793
0.5567010309278351
0.558974358974359
0.5561224489795918
0.5532994923857868
0.5555555555555556
0.5577889447236181
0.555
0.5522388059701493
0.5544554455445545
0.5566502463054187
0.553921568627451
0.5560975609756098
0.558252427184466
0.5603864734299517
0.5576923076923077
0.5598086124401914
0.5619047619047619
0.5592417061611374
0.5566037735849056
0.5586854460093896
0.5560747663551402
0.5534883720930233
0.5555555555555556
0.5529953917050692
0.5504587155963303
0.5525114155251142
0.5545454545454546
0.5565610859728507
0.5540540540540541
0.5560538116591929
0.5580357142857143
0.56
0.5575221238938053
0.5594713656387665
0.5570175438596491
0.5589519650655022
0.5565217391304348
0.5541125541125541
0.5560344827586207
0.5536480686695279
0.5512820512820513
0.548936170212766
0.5508474576271186
0.5485232067510548
0.5462184873949579
0.5439330543933054
0.5416666666666666
0.5435684647302904
0.5454545454545454
0.5473251028806584
